month,exchange,quote_asset,base_asset,region,crypto_type,volume_usd,number_of_trades
2024-07-01,kraken,eur,knc,AEs,Unbacked,205927.3615366039,1194.0
2024-07-01,kraken,eur,ldo,AEs,Unbacked,6175573.95614691,13471.0
2024-07-01,kraken,eur,link,AEs,Unbacked,15904299.713785296,26629.0
2024-07-01,kraken,eur,lpt,AEs,Unbacked,1291266.378787716,5210.0
2024-07-01,kraken,eur,ltc,AEs,Unbacked,36482303.18540899,199878.0
2024-07-01,kraken,eur,mana,AEs,Unbacked,1580762.5006436405,4336.0
2024-07-01,kraken,eur,omg,AEs,Unbacked,564944.5897253291,3939.0
2024-07-01,kraken,eur,paxg,AEs,Stablecoins,2083006.060309495,6666.0
2024-07-01,kraken,eur,perp,AEs,Unbacked,124409.26580152648,894.0
2024-07-01,kraken,eur,powr,AEs,Unbacked,352474.7708310473,1679.0
2024-07-01,kraken,eur,qnt,AEs,Unbacked,1652533.800446212,4623.0
2024-07-01,kraken,eur,ren,AEs,Unbacked,75512.0110462253,487.0
2024-07-01,kraken,eur,snx,AEs,Unbacked,688469.977666108,2385.0
2024-07-01,kraken,eur,srm,AEs,Unbacked,87249.96730591968,1189.0
2024-07-01,kraken,eur,sushi,AEs,Unbacked,726262.9582966989,1589.0
2024-07-01,kraken,eur,trx,AEs,Unbacked,8283058.89395569,42245.0
2024-07-01,kraken,eur,tusd,AEs,Stablecoins,6007.538557544221,114.0
2024-07-01,kraken,eur,uma,AEs,Unbacked,217834.58772327256,1284.0
2024-07-01,kraken,eur,uni,AEs,Unbacked,3845874.009946731,12751.0
2024-07-01,kraken,eur,usdc,AEs,Stablecoins,379164546.3622422,133731.0
2024-07-01,kraken,eur,usdt,AEs,Stablecoins,2644710094.474485,1060214.0
2024-07-01,kraken,eur,wbtc,AEs,Unbacked,426307.93736725685,2718.0
2024-07-01,kraken,eur,xlm,AEs,Unbacked,4601195.29207004,18397.0
2024-07-01,kraken,eur,xmr,AEs,Unbacked,15507209.986684142,46102.0
2024-07-01,kraken,eur,xrp,AEs,Unbacked,125274698.73066401,186105.0
2024-07-01,kraken,eur,xtz,AEs,Unbacked,1115663.6101142664,5313.0
2024-07-01,kraken,eur,yfi,AEs,Unbacked,859141.8773478761,1942.0
2024-07-01,kraken,eur,zec,AEs,Unbacked,3037226.2385116173,12350.0
2024-07-01,kraken,eur,zrx,AEs,Unbacked,521067.3684214721,1209.0
2024-07-01,kraken,gbp,aave,AEs,Unbacked,276921.8941512652,1782.0
2024-07-01,kraken,gbp,ada,AEs,Unbacked,3099463.1418269374,6756.0
2024-07-01,kraken,gbp,algo,AEs,Unbacked,367962.4443791267,1812.0
2024-07-01,kraken,gbp,bch,AEs,Unbacked,751066.2386792861,2069.0
2024-07-01,kraken,gbp,btc,AEs,Unbacked,134223847.06732845,89952.0
2024-07-01,kraken,gbp,dot,AEs,Unbacked,1814104.3712516667,6898.0
2024-07-01,kraken,gbp,eth,AEs,Unbacked,40560531.425313875,36071.0
2024-07-01,kraken,gbp,link,AEs,Unbacked,743611.6198239852,2948.0
2024-07-01,kraken,gbp,ltc,AEs,Unbacked,5656814.791333471,36467.0
2024-07-01,kraken,gbp,usdc,AEs,Stablecoins,92309920.75797622,62037.0
2024-07-01,kraken,gbp,usdt,AEs,Stablecoins,326954160.510273,185267.0
2024-07-01,kraken,gbp,xlm,AEs,Unbacked,578294.7199926561,3644.0
2024-07-01,kraken,gbp,xrp,AEs,Unbacked,12235362.538909487,34280.0
2024-07-01,kraken,jpy,bch,AEs,Unbacked,21673.04776227759,453.0
2024-07-01,kraken,jpy,btc,AEs,Unbacked,186709.85258301644,3008.0
2024-07-01,kraken,jpy,dot,AEs,Unbacked,16143.309804548719,164.0
2024-07-01,kraken,jpy,eth,AEs,Unbacked,169963.38568647057,540.0
2024-07-01,kraken,jpy,link,AEs,Unbacked,13289.842976647747,76.0
2024-07-01,kraken,jpy,ltc,AEs,Unbacked,14158.070645838397,319.0
2024-07-01,kraken,jpy,usdt,AEs,Stablecoins,124266.75077117383,1239.0
2024-07-01,kraken,usd,1inch,USD,Unbacked,967731.4528196881,3381.0
2024-07-01,kraken,usd,aave,USD,Unbacked,15369913.42679369,60861.0
2024-07-01,kraken,usd,ada,USD,Unbacked,55765935.41618787,114728.0
2024-07-01,kraken,usd,algo,USD,Unbacked,7453172.479984509,20058.0
2024-07-01,kraken,usd,alpha,USD,Unbacked,65106.22794972333,609.0
2024-07-01,kraken,usd,bal,USD,Unbacked,406951.71084002237,1953.0
2024-07-01,kraken,usd,bat,USD,Unbacked,1527874.896181881,3241.0
2024-07-01,kraken,usd,bch,USD,Unbacked,33351845.84000427,65254.0
2024-07-01,kraken,usd,btc,USD,Unbacked,3594000112.5694256,915219.0
2024-07-01,kraken,usd,comp,USD,Unbacked,2367771.909492753,4117.0
2024-07-01,kraken,usd,crv,USD,Unbacked,5866526.678087907,9850.0
2024-07-01,kraken,usd,cvc,USD,Unbacked,36430.29026563429,494.0
2024-07-01,kraken,usd,dai,USD,Stablecoins,16964044.90653225,24099.0
2024-07-01,kraken,usd,dash,USD,Unbacked,1975759.1433015647,6910.0
2024-07-01,kraken,usd,dot,USD,Unbacked,52462642.177273,133205.0
2024-07-01,kraken,usd,etc,USD,Unbacked,3839425.3824066734,14433.0
2024-07-01,kraken,usd,eth,USD,Unbacked,1073986790.5779948,358553.0
2024-07-01,kraken,usd,flow,USD,Unbacked,2085257.9265573977,11334.0
2024-07-01,kraken,usd,gno,USD,Unbacked,366984.8503223248,2139.0
2024-07-01,kraken,usd,icp,USD,Unbacked,37107051.105916694,78505.0
2024-07-01,kraken,usd,knc,USD,Unbacked,385259.48736717715,1531.0
2024-07-01,kraken,usd,ldo,USD,Unbacked,31589104.662348386,57960.0
2024-07-01,kraken,usd,link,USD,Unbacked,48544140.436365336,94417.0
2024-07-01,kraken,usd,lpt,USD,Unbacked,1452974.3895209443,8508.0
2024-07-01,kraken,usd,ltc,USD,Unbacked,44525871.467381984,139233.0
2024-07-01,kraken,usd,mana,USD,Unbacked,2242524.6866508424,7499.0
2024-07-01,kraken,usd,omg,USD,Unbacked,1201710.7284090063,8438.0
2024-07-01,kraken,usd,paxg,USD,Stablecoins,5603077.508774344,9633.0
2024-07-01,kraken,usd,perp,USD,Unbacked,205011.46310455183,1662.0
2024-07-01,kraken,usd,powr,USD,Unbacked,1814552.0234268878,9199.0
2024-07-01,kraken,usd,qnt,USD,Unbacked,4521842.644831597,11186.0
2024-07-01,kraken,usd,ren,USD,Unbacked,407541.2306251842,2241.0
2024-07-01,kraken,usd,rep,USD,Unbacked,28118.714012938086,790.0
2024-07-01,kraken,usd,snx,USD,Unbacked,3029027.805365935,8584.0
2024-07-01,kraken,usd,srm,USD,Unbacked,479819.5810291725,8296.0
2024-07-01,kraken,usd,sushi,USD,Unbacked,1048195.6082907442,3384.0
2024-07-01,kraken,usd,trx,USD,Unbacked,16552416.875464864,36081.0
2024-07-01,kraken,usd,tusd,USD,Stablecoins,37028.70955976938,776.0
2024-07-01,kraken,usd,uma,USD,Unbacked,521551.3054576414,2685.0
2024-07-01,kraken,usd,uni,USD,Unbacked,16350065.497342283,42563.0
2024-07-01,kraken,usd,usdc,USD,Stablecoins,486623412.18398124,132629.0
2024-07-01,kraken,usd,usdt,USD,Stablecoins,2858930695.8163037,790126.0
2024-07-01,kraken,usd,wbtc,USD,Unbacked,1626978.4347256613,1794.0
2024-07-01,kraken,usd,xlm,USD,Unbacked,10188320.073334754,26528.0
2024-07-01,kraken,usd,xmr,USD,Unbacked,37355887.818824075,146307.0
2024-07-01,kraken,usd,xrp,USD,Unbacked,297904598.79892164,341303.0
2024-07-01,kraken,usd,xtz,USD,Unbacked,3383707.7026795386,8604.0
2024-07-01,kraken,usd,yfi,USD,Unbacked,1233156.8840304404,2074.0
2024-07-01,kraken,usd,zec,USD,Unbacked,9869842.210121632,28083.0
2024-07-01,kraken,usd,zrx,USD,Unbacked,1033592.9589579067,4366.0
2024-07-01,kucoin,brl,btc,EMDEs,Unbacked,136755.93069423933,0.0
2024-07-01,kucoin,brl,eth,EMDEs,Unbacked,72348.30458556583,0.0
2024-07-01,kucoin,brl,usdt,EMDEs,Stablecoins,3180356.905767283,0.0
2024-07-01,kucoin,eur,btc,AEs,Unbacked,3111956.2318024854,0.0
2024-07-01,kucoin,eur,eth,AEs,Unbacked,2001610.636126404,0.0
2024-07-01,kucoin,eur,usdt,AEs,Stablecoins,23918908.656446483,0.0
2024-07-01,okx,brl,btc,EMDEs,Unbacked,1363573.3025893345,0.0
2024-07-01,okx,brl,eth,EMDEs,Unbacked,736493.4919989231,0.0
2024-07-01,okx,brl,usdc,EMDEs,Stablecoins,191750.79485082155,0.0
2024-07-01,okx,brl,usdt,EMDEs,Stablecoins,1416324.4118345901,0.0
2024-07-01,okx,eur,1inch,AEs,Unbacked,33063.39864546896,0.0
2024-07-01,okx,eur,aave,AEs,Unbacked,152362.42212147402,0.0
2024-07-01,okx,eur,ada,AEs,Unbacked,176043.15617010952,0.0
2024-07-01,okx,eur,algo,AEs,Unbacked,22680.43322312398,0.0
2024-07-01,okx,eur,bat,AEs,Unbacked,31916.091658570687,0.0
2024-07-01,okx,eur,btc,AEs,Unbacked,249703641.78060943,0.0
2024-07-01,okx,eur,comp,AEs,Unbacked,5182.190292188914,0.0
2024-07-01,okx,eur,cro,AEs,Unbacked,83782.90493001897,0.0
2024-07-01,okx,eur,crv,AEs,Unbacked,253444.9456448306,0.0
2024-07-01,okx,eur,doge,AEs,Unbacked,10214775.61040947,0.0
2024-07-01,okx,eur,dot,AEs,Unbacked,348648.2189257817,0.0
2024-07-01,okx,eur,eth,AEs,Unbacked,238243486.80291638,0.0
2024-07-01,okx,eur,flow,AEs,Unbacked,4770.3072569599935,0.0
2024-07-01,okx,eur,icp,AEs,Unbacked,109330.28864228711,0.0
2024-07-01,okx,eur,ldo,AEs,Unbacked,91349.2206600492,0.0
2024-07-01,okx,eur,link,AEs,Unbacked,4213512.294662029,0.0
2024-07-01,okx,eur,ltc,AEs,Unbacked,4664993.137005454,0.0
2024-07-01,okx,eur,mana,AEs,Unbacked,7174.5689129500915,0.0
2024-07-01,okx,eur,snx,AEs,Unbacked,25983.87158790433,0.0
2024-07-01,okx,eur,sushi,AEs,Unbacked,41187.121178331014,0.0
2024-07-01,okx,eur,trx,AEs,Unbacked,229061.48572688573,0.0
2024-07-01,okx,eur,uni,AEs,Unbacked,5157199.017740162,0.0
2024-07-01,okx,eur,usdc,AEs,Stablecoins,2577867.8689240906,0.0
2024-07-01,okx,eur,usdt,AEs,Stablecoins,15876977.596601028,0.0
2024-07-01,okx,eur,xlm,AEs,Unbacked,63270.03205569186,0.0
2024-07-01,okx,eur,xrp,AEs,Unbacked,33803859.59369661,0.0
2024-07-01,okx,eur,xtz,AEs,Unbacked,13438.59651907052,0.0
2024-07-01,okx,try,btc,EMDEs,Unbacked,23067664.022505857,0.0
2024-07-01,okx,try,eth,EMDEs,Unbacked,18398359.536156703,0.0
2024-07-01,okx,try,usdt,EMDEs,Stablecoins,113798379.21445848,0.0
2024-07-01,upbit,krw,1inch,AEs,Unbacked,32123841.95133577,0.0
2024-07-01,upbit,krw,aave,AEs,Unbacked,68433271.81033213,0.0
2024-07-01,upbit,krw,ada,AEs,Unbacked,251447201.3167529,0.0
2024-07-01,upbit,krw,algo,AEs,Unbacked,47620352.44010502,0.0
2024-07-01,upbit,krw,bat,AEs,Unbacked,16264738.761179583,0.0
2024-07-01,upbit,krw,bch,AEs,Unbacked,329858065.07451254,0.0
2024-07-01,upbit,krw,bsv,AEs,Unbacked,162966307.38569897,0.0
2024-07-01,upbit,krw,cro,AEs,Unbacked,11588655.417868715,0.0
2024-07-01,upbit,krw,cvc,AEs,Unbacked,47593284.09727503,0.0
2024-07-01,upbit,krw,doge,AEs,Unbacked,1083918263.9415107,0.0
2024-07-01,upbit,krw,dot,AEs,Unbacked,80491556.69584802,0.0
2024-07-01,upbit,krw,elf,AEs,Unbacked,207487634.85920182,0.0
2024-07-01,upbit,krw,etc,AEs,Unbacked,546172700.1392845,0.0
2024-07-01,upbit,krw,flow,AEs,Unbacked,173512699.2224369,0.0
2024-07-01,upbit,krw,gas,AEs,Unbacked,149019689.09349006,0.0
2024-07-01,upbit,krw,knc,AEs,Unbacked,20332817.55466993,0.0
2024-07-01,upbit,krw,link,AEs,Unbacked,168587322.55868542,0.0
2024-07-01,upbit,krw,mana,AEs,Unbacked,31572150.991977736,0.0
2024-07-01,upbit,krw,neo,AEs,Unbacked,83508988.85608146,0.0
2024-07-01,upbit,krw,powr,AEs,Unbacked,145299608.69191256,0.0
2024-07-01,upbit,krw,snt,AEs,Unbacked,104702191.35142504,0.0
2024-07-01,upbit,krw,trx,AEs,Unbacked,161834413.47189447,0.0
2024-07-01,upbit,krw,usdt,AEs,Stablecoins,836743120.4607503,0.0
2024-07-01,upbit,krw,xlm,AEs,Unbacked,156692326.29361305,0.0
2024-07-01,upbit,krw,xrp,AEs,Unbacked,5010433868.790255,0.0
2024-07-01,upbit,krw,xtz,AEs,Unbacked,11802537.431602184,0.0
2024-07-01,upbit,krw,zrx,AEs,Unbacked,76177537.15809578,0.0
2024-07-01,wazirx,inr,1inch,EMDEs,Unbacked,36588.16222413599,0.0
2024-07-01,wazirx,inr,aave,EMDEs,Unbacked,33020.599684715846,0.0
2024-07-01,wazirx,inr,ada,EMDEs,Unbacked,231922.7742960549,0.0
2024-07-01,wazirx,inr,bat,EMDEs,Unbacked,17840.60120767394,0.0
2024-07-01,wazirx,inr,bch,EMDEs,Unbacked,31882.051547685085,0.0
2024-07-01,wazirx,inr,bnb,EMDEs,Unbacked,287681.8329141823,0.0
2024-07-01,wazirx,inr,btc,EMDEs,Unbacked,2792731.901412797,0.0
2024-07-01,wazirx,inr,cvc,EMDEs,Unbacked,6547.330367930538,0.0
2024-07-01,wazirx,inr,dgb,EMDEs,Unbacked,49541.12727001327,0.0
2024-07-01,wazirx,inr,doge,EMDEs,Unbacked,480173.23848123045,0.0
2024-07-01,wazirx,inr,dot,EMDEs,Unbacked,96046.7505903075,0.0
2024-07-01,wazirx,inr,etc,EMDEs,Unbacked,62292.37195639125,0.0
2024-07-01,wazirx,inr,eth,EMDEs,Unbacked,1517489.3784845385,0.0
2024-07-01,wazirx,inr,fun,EMDEs,Unbacked,11333.74667414965,0.0
2024-07-01,wazirx,inr,icp,EMDEs,Unbacked,126749.50854519349,0.0
2024-07-01,wazirx,inr,link,EMDEs,Unbacked,84159.83541048315,0.0
2024-07-01,wazirx,inr,ltc,EMDEs,Unbacked,239121.29168564084,0.0
2024-07-01,wazirx,inr,mana,EMDEs,Unbacked,68015.83549506689,0.0
2024-07-01,wazirx,inr,qnt,EMDEs,Unbacked,6485.403487729031,0.0
2024-07-01,wazirx,inr,sushi,EMDEs,Unbacked,32769.808130874204,0.0
2024-07-01,wazirx,inr,trx,EMDEs,Unbacked,866306.806216023,0.0
2024-07-01,wazirx,inr,uma,EMDEs,Unbacked,35889.15604350887,0.0
2024-07-01,wazirx,inr,uni,EMDEs,Unbacked,46097.549769315745,0.0
2024-07-01,wazirx,inr,usdt,EMDEs,Stablecoins,8421990.162634348,0.0
2024-07-01,wazirx,inr,xlm,EMDEs,Unbacked,81145.94489798255,0.0
2024-07-01,wazirx,inr,xrp,EMDEs,Unbacked,2031358.6306137983,0.0
2024-07-01,wazirx,inr,yfi,EMDEs,Unbacked,62927.30968974412,0.0
2024-07-01,wazirx,inr,zec,EMDEs,Unbacked,40849.256494449,0.0
2024-07-01,wazirx,inr,zrx,EMDEs,Unbacked,21891.74045204824,0.0
2024-08-01,binance,ars,btc,EMDEs,Unbacked,3413626.381656005,88931.0
2024-08-01,binance,ars,eth,EMDEs,Unbacked,429274.3888638641,7058.0
2024-08-01,binance,ars,usdt,EMDEs,Stablecoins,40281005.48805881,909291.0
2024-08-01,binance,brl,ada,EMDEs,Unbacked,1871004.1630231703,18956.0
2024-08-01,binance,brl,bnb,EMDEs,Unbacked,8340202.72469166,88042.0
2024-08-01,binance,brl,btc,EMDEs,Unbacked,316643725.9907723,1309481.0
2024-08-01,binance,brl,doge,EMDEs,Unbacked,3673304.113860514,36528.0
2024-08-01,binance,brl,dot,EMDEs,Unbacked,889901.7902477613,9457.0
2024-08-01,binance,brl,eth,EMDEs,Unbacked,121211103.24060981,433163.0
2024-08-01,binance,brl,link,EMDEs,Unbacked,1186410.7903445032,12821.0
2024-08-01,binance,brl,ltc,EMDEs,Unbacked,3034037.669485741,30334.0
2024-08-01,binance,brl,usdt,EMDEs,Stablecoins,440992395.1921569,1577462.0
2024-08-01,binance,brl,xrp,EMDEs,Unbacked,6550381.711605808,38162.0
2024-08-01,binance,cop,usdt,EMDEs,Stablecoins,6188897.954178332,135893.0
2024-08-01,binance,czk,usdt,AEs,Stablecoins,4027505.249212037,17035.0
2024-08-01,binance,ern,usdt,EMDEs,Stablecoins,78258032.43415175,907622.0
2024-08-01,binance,eur,ada,AEs,Unbacked,7231630.198117269,50130.0
2024-08-01,binance,eur,bch,AEs,Unbacked,5162319.974171739,24007.0
2024-08-01,binance,eur,bnb,AEs,Unbacked,40998771.17449426,212729.0
2024-08-01,binance,eur,btc,AEs,Unbacked,454182517.8081621,892216.0
2024-08-01,binance,eur,doge,AEs,Unbacked,49470779.805530116,489143.0
2024-08-01,binance,eur,dot,AEs,Unbacked,5190390.7088798825,71966.0
2024-08-01,binance,eur,eth,AEs,Unbacked,209602877.70002037,486761.0
2024-08-01,binance,eur,icp,AEs,Unbacked,3687829.5179245602,16938.0
2024-08-01,binance,eur,link,AEs,Unbacked,5631605.130556873,47593.0
2024-08-01,binance,eur,ltc,AEs,Unbacked,11076701.323094856,90097.0
2024-08-01,binance,eur,trx,AEs,Unbacked,7701950.346592471,52428.0
2024-08-01,binance,eur,usdc,AEs,Stablecoins,74971467.38241224,535667.0
2024-08-01,binance,eur,usdt,AEs,Stablecoins,903345582.5898168,1832176.0
2024-08-01,binance,eur,xlm,AEs,Unbacked,903166.322581413,8559.0
2024-08-01,binance,eur,xrp,AEs,Unbacked,43779737.13822355,144285.0
2024-08-01,binance,jpy,ada,AEs,Unbacked,1781789.5574683382,7942.0
2024-08-01,binance,jpy,bnb,AEs,Unbacked,34648721.061237104,258005.0
2024-08-01,binance,jpy,btc,AEs,Unbacked,138261818.14469254,592539.0
2024-08-01,binance,jpy,doge,AEs,Unbacked,75307.40811947292,784.0
2024-08-01,binance,jpy,eth,AEs,Unbacked,54477414.55223727,234757.0
2024-08-01,binance,jpy,xrp,AEs,Unbacked,14068187.32945529,53670.0
2024-08-01,binance,mxn,btc,EMDEs,Unbacked,2338167.1444868515,28427.0
2024-08-01,binance,mxn,usdt,EMDEs,Stablecoins,14018015.761829628,113025.0
2024-08-01,binance,mxn,xrp,EMDEs,Unbacked,2102483.461038878,4295.0
2024-08-01,binance,pln,btc,EMDEs,Unbacked,9963281.72061763,53114.0
2024-08-01,binance,pln,eth,EMDEs,Unbacked,6206087.024320291,30318.0
2024-08-01,binance,pln,usdt,EMDEs,Stablecoins,42717136.184717655,179783.0
2024-08-01,binance,ron,btc,EMDEs,Unbacked,1370287.5567008916,13803.0
2024-08-01,binance,ron,usdt,EMDEs,Stablecoins,8785048.985980632,88595.0
2024-08-01,binance,try,aave,EMDEs,Unbacked,10390630.011386393,95325.0
2024-08-01,binance,try,ada,EMDEs,Unbacked,12464198.346335836,95968.0
2024-08-01,binance,try,algo,EMDEs,Unbacked,1621812.9103038772,22950.0
2024-08-01,binance,try,bch,EMDEs,Unbacked,1870086.8318312664,31584.0
2024-08-01,binance,try,bnb,EMDEs,Unbacked,52116160.2369725,577364.0
2024-08-01,binance,try,btc,EMDEs,Unbacked,287106817.309289,2072752.0
2024-08-01,binance,try,comp,EMDEs,Unbacked,2791889.586487905,29376.0
2024-08-01,binance,try,crv,EMDEs,Unbacked,13516177.790568827,99960.0
2024-08-01,binance,try,doge,EMDEs,Unbacked,46742444.72976202,324793.0
2024-08-01,binance,try,dot,EMDEs,Unbacked,5112570.381206086,51775.0
2024-08-01,binance,try,eos,EMDEs,Unbacked,5321019.806379156,63795.0
2024-08-01,binance,try,etc,EMDEs,Unbacked,741699.5182377221,10794.0
2024-08-01,binance,try,eth,EMDEs,Unbacked,130914191.61441688,872249.0
2024-08-01,binance,try,gas,EMDEs,Unbacked,1320012.6326954952,15417.0
2024-08-01,binance,try,icp,EMDEs,Unbacked,4354762.016008389,69228.0
2024-08-01,binance,try,ldo,EMDEs,Unbacked,3324351.1310135056,26531.0
2024-08-01,binance,try,link,EMDEs,Unbacked,3186314.8221023106,35091.0
2024-08-01,binance,try,loom,EMDEs,Unbacked,2267847.0126714483,31640.0
2024-08-01,binance,try,lpt,EMDEs,Unbacked,8388670.893950695,102032.0
2024-08-01,binance,try,ltc,EMDEs,Unbacked,8100202.288434396,102312.0
2024-08-01,binance,try,mana,EMDEs,Unbacked,4614771.87869174,49152.0
2024-08-01,binance,try,mkr,EMDEs,Unbacked,2870951.269157355,30272.0
2024-08-01,binance,try,neo,EMDEs,Unbacked,1804061.684986883,18730.0
2024-08-01,binance,try,paxg,EMDEs,Stablecoins,9089172.123891445,63029.0
2024-08-01,binance,try,snx,EMDEs,Unbacked,3130749.9786551786,29908.0
2024-08-01,binance,try,trx,EMDEs,Unbacked,73013412.85423376,535417.0
2024-08-01,binance,try,tusd,EMDEs,Stablecoins,2017358.8486408314,24404.0
2024-08-01,binance,try,uma,EMDEs,Unbacked,13142275.930143302,127076.0
2024-08-01,binance,try,uni,EMDEs,Unbacked,2814783.1128693097,45807.0
2024-08-01,binance,try,usdc,EMDEs,Stablecoins,28669367.43922086,696720.0
2024-08-01,binance,try,usdt,EMDEs,Stablecoins,3370687910.879338,12459516.0
2024-08-01,binance,try,xlm,EMDEs,Unbacked,3364222.5604912275,28462.0
2024-08-01,binance,try,xrp,EMDEs,Unbacked,123023675.0146565,471088.0
2024-08-01,binance,try,xvg,EMDEs,Unbacked,3696550.805168949,37654.0
2024-08-01,binance,uah,bnb,EMDEs,Unbacked,182159.0322033119,2512.0
2024-08-01,binance,uah,btc,EMDEs,Unbacked,400026.66474430065,8720.0
2024-08-01,binance,uah,eth,EMDEs,Unbacked,127222.50868680597,1804.0
2024-08-01,binance,uah,usdt,EMDEs,Stablecoins,5190123.039429778,81640.0
2024-08-01,binance,zar,btc,EMDEs,Unbacked,3857123.902453967,21383.0
2024-08-01,binance,zar,eth,EMDEs,Unbacked,1421116.3892829246,9333.0
2024-08-01,binance,zar,usdt,EMDEs,Stablecoins,12816179.730618885,87933.0
2024-08-01,bitbank,jpy,ada,AEs,Unbacked,7028822.362592642,0.0
2024-08-01,bitbank,jpy,bat,AEs,Unbacked,1141283.3972469051,0.0
2024-08-01,bitbank,jpy,bnb,AEs,Unbacked,4264503.321242049,0.0
2024-08-01,bitbank,jpy,btc,AEs,Unbacked,560611389.6683333,0.0
2024-08-01,bitbank,jpy,dai,AEs,Stablecoins,3946464.83599598,0.0
2024-08-01,bitbank,jpy,doge,AEs,Unbacked,39039832.3962722,0.0
2024-08-01,bitbank,jpy,dot,AEs,Unbacked,2588760.0932186753,0.0
2024-08-01,bitbank,jpy,eth,AEs,Unbacked,214920377.58102506,0.0
2024-08-01,bitbank,jpy,link,AEs,Unbacked,6636364.513081986,0.0
2024-08-01,bitbank,jpy,ltc,AEs,Unbacked,11595294.140842352,0.0
2024-08-01,bitbank,jpy,mana,AEs,Unbacked,173532.68426689054,0.0
2024-08-01,bitbank,jpy,mkr,AEs,Unbacked,4745466.585711731,0.0
2024-08-01,bitbank,jpy,omg,AEs,Unbacked,469355.4166103697,0.0
2024-08-01,bitbank,jpy,xlm,AEs,Unbacked,3751913.067351463,0.0
2024-08-01,bitbank,jpy,xrp,AEs,Unbacked,220534066.02599314,0.0
2024-08-01,bitfinex,eur,btc,AEs,Unbacked,62336826.4515998,0.0
2024-08-01,bitfinex,eur,eth,AEs,Unbacked,12256473.51291534,0.0
2024-08-01,bitfinex,eur,trx,AEs,Unbacked,188052.96875115653,0.0
2024-08-01,bitfinex,gbp,btc,AEs,Unbacked,2421189.831904514,0.0
2024-08-01,bitfinex,gbp,eth,AEs,Unbacked,906875.8424370384,0.0
2024-08-01,bitfinex,try,btc,EMDEs,Unbacked,328.15963979777354,0.0
2024-08-01,bitfinex,usd,ada,USD,Unbacked,18998018.436456647,0.0
2024-08-01,bitfinex,usd,btc,USD,Unbacked,1766413647.9941058,0.0
2024-08-01,bitfinex,usd,crv,USD,Unbacked,604673.4548811091,0.0
2024-08-01,bitfinex,usd,dot,USD,Unbacked,7030666.756002975,0.0
2024-08-01,bitfinex,usd,eos,USD,Unbacked,5124966.557305503,0.0
2024-08-01,bitfinex,usd,etc,USD,Unbacked,2952761.630283806,0.0
2024-08-01,bitfinex,usd,eth,USD,Unbacked,372397697.2631845,0.0
2024-08-01,bitfinex,usd,ldo,USD,Unbacked,1151191.568286025,0.0
2024-08-01,bitfinex,usd,ltc,USD,Unbacked,13236131.309413867,0.0
2024-08-01,bitfinex,usd,neo,USD,Unbacked,1851312.875852298,0.0
2024-08-01,bitfinex,usd,trx,USD,Unbacked,7273555.590197275,0.0
2024-08-01,bitfinex,usd,uni,USD,Unbacked,2047043.6381729646,0.0
2024-08-01,bitfinex,usd,xlm,USD,Unbacked,2135489.8604132314,0.0
2024-08-01,bitfinex,usd,xmr,USD,Unbacked,8751898.69729332,0.0
2024-08-01,bitfinex,usd,xrp,USD,Unbacked,57849900.370255485,0.0
2024-08-01,bitfinex,usd,xtz,USD,Unbacked,2323143.994944699,0.0
2024-08-01,bitfinex,usd,zec,USD,Unbacked,7844489.476800573,0.0
2024-08-01,bitkub,thb,ada,EMDEs,Unbacked,7982282.981792601,0.0
2024-08-01,bitkub,thb,bch,EMDEs,Unbacked,3468088.5603989125,0.0
2024-08-01,bitkub,thb,btc,EMDEs,Unbacked,216798301.0433335,0.0
2024-08-01,bitkub,thb,cvc,EMDEs,Unbacked,503444.2305501934,0.0
2024-08-01,bitkub,thb,doge,EMDEs,Unbacked,34211254.31940173,0.0
2024-08-01,bitkub,thb,eth,EMDEs,Unbacked,80699901.96416034,0.0
2024-08-01,bitkub,thb,knc,EMDEs,Unbacked,306917.42009248945,0.0
2024-08-01,bitkub,thb,link,EMDEs,Unbacked,1330672.2171279509,0.0
2024-08-01,bitkub,thb,mana,EMDEs,Unbacked,585419.0969282974,0.0
2024-08-01,bitkub,thb,snt,EMDEs,Unbacked,826840.6937922891,0.0
2024-08-01,bitkub,thb,usdt,EMDEs,Stablecoins,362652102.6127933,0.0
2024-08-01,bitkub,thb,xlm,EMDEs,Unbacked,2200882.7098292396,0.0
2024-08-01,bitkub,thb,xrp,EMDEs,Unbacked,27873895.580845475,0.0
2024-08-01,bitkub,thb,zrx,EMDEs,Unbacked,415589.1285129729,0.0
2024-08-01,bitso,ars,btc,EMDEs,Unbacked,906698.3555431972,0.0
2024-08-01,bitso,ars,dai,EMDEs,Stablecoins,66177.39071508187,0.0
2024-08-01,bitso,ars,eth,EMDEs,Unbacked,259238.7043985953,0.0
2024-08-01,bitso,ars,usdt,EMDEs,Stablecoins,49185705.002979286,0.0
2024-08-01,bitso,brl,btc,EMDEs,Unbacked,15902616.503212485,0.0
2024-08-01,bitso,brl,eth,EMDEs,Unbacked,4171396.502520125,0.0
2024-08-01,bitso,brl,usdt,EMDEs,Stablecoins,46293579.2054588,0.0
2024-08-01,bitso,cop,btc,EMDEs,Unbacked,438562.2439943218,0.0
2024-08-01,bitso,cop,eth,EMDEs,Unbacked,452662.8651330849,0.0
2024-08-01,bitso,cop,usdt,EMDEs,Stablecoins,39089448.10446338,0.0
